"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"NY","2","NY1401-0043","2014","<a href=""JavaScript: newWindow = report305b('NY1401-0043'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1401-0043'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Hull Pond","FRESHWATER LAKE","46.9","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1401-0044","2014","<a href=""JavaScript: newWindow = report305b('NY1401-0044'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1401-0044'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Black Lake Creek and tribs","RIVER","15.7","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","N","-"
"NY","2","NY1401-0046","2014","<a href=""JavaScript: newWindow = report305b('NY1401-0046'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1401-0046'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Toronto Reservoir","FRESHWATER LAKE","835.1","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1702-0246","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0246'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0246'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Great Pond","FRESHWATER LAKE","30.1","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1702-0249","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0249'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0249'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Converse Lake","FRESHWATER LAKE","18.7","ACRES","LAKE/RESERVOIR/POND","entire lake (within NYS)","-","-","-","Y","Y","N","-"
"NY","2","NY1702-0257","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0257'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0257'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Ridgewood Reservoir","FRESHWATER LAKE","48.3","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1702-0258","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0258'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0258'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Kissena Lake","FRESHWATER LAKE","8.5","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1702-0104","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0104'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0104'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Central Park Reservoir","FRESHWATER LAKE","95.5","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0264","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0264'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0264'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Fishers Island Sound","ESTUARY","9.432223","SQUARE MILES","BAY/ESTUARY","estuary waters surrounding Fishers Island","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0018","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0018'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0018'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Cold Spring Harbor, and tidal tribs","ESTUARY","3.645951","SQUARE MILES","BAY/ESTUARY","entire bay","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0019","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0019'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0019'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Mt Sinai Harbor and tidal tribs","ESTUARY",".620158","SQUARE MILES","BAY/ESTUARY","entire harbor and tidal tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0055","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0055'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0055'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Byram River, Middle, and tribs","RIVER",".7","MILES","STREAM/CREEK/RIVER","stream and tribs from Route 1 to NY-CT state line","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0128","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0128'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0128'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Forest Lake","FRESHWATER LAKE","10.8","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1702-0132","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0132'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0132'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Byram River, Lower","ESTUARY",".020625","SQUARE MILES","BAY/ESTUARY","river from mouth to Route 1 (tidal portion)","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0023","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0023'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0023'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Smithtown Bay","ESTUARY","34.664664","SQUARE MILES","BAY/ESTUARY","entire bay, as described below","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0138","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0138'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0138'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Trib to Little Neck Bay","RIVER",".5","MILES","STREAM/CREEK/RIVER","total length of selected (fresh) tribs to bay","-","-","-","Y","Y","N","-"
"NY","2","NY1702-0024","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0024'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0024'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Dosoris Pond","ESTUARY",".160469","SQUARE MILES","BAY/ESTUARY","entire tidal waterbody","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0027","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0027'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0027'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Long Island Sound, Western Portion","ESTUARY","12.879893","SQUARE MILES","BAY/ESTUARY","Sound fr Throgs Neck Br to line btw Premium/Hewlett Pts","-","-","-","Y","Y","Y","-"
"NY","2","NY0904-0053","2014","<a href=""JavaScript: newWindow = report305b('NY0904-0053'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0904-0053'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","South Branch Grass River, Upp, and tribs","RIVER","78.9","MILES","STREAM/CREEK/RIVER","stream and tribs, above Brandy Brook","-","-","-","Y","Y","N","-"
"NY","2","NY0906-0027","2014","<a href=""JavaScript: newWindow = report305b('NY0906-0027'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0906-0027'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Birch Creek and tribs","RIVER","37.6","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","N","-"
"NY","2","NY0906-0029","2014","<a href=""JavaScript: newWindow = report305b('NY0906-0029'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0906-0029'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Hickory Lake","FRESHWATER LAKE","499","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1003-0088","2014","<a href=""JavaScript: newWindow = report305b('NY1003-0088'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1003-0088'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Follensby Clear Pond","FRESHWATER LAKE","490.4","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY0903-0100","2014","<a href=""JavaScript: newWindow = report305b('NY0903-0100'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0903-0100'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Kettle Pond","FRESHWATER LAKE","6","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY0903-0102","2014","<a href=""JavaScript: newWindow = report305b('NY0903-0102'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0903-0102'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","McCuen Pond, Buck Pond, more","FRESHWATER LAKE","24.5","ACRES","LAKE/RESERVOIR/POND","total area of both lakes","-","-","-","Y","Y","N","-"
"NY","2","NY0903-0104","2014","<a href=""JavaScript: newWindow = report305b('NY0903-0104'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0903-0104'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Jordan River and tribs","RIVER","74.8","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","N","-"
"NY","2","NY0904-0067","2014","<a href=""JavaScript: newWindow = report305b('NY0904-0067'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0904-0067'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Catamount Pond","FRESHWATER LAKE","103.1","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY0905-0001","2014","<a href=""JavaScript: newWindow = report305b('NY0905-0001'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0905-0001'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Buck Pond, Cage Lake","FRESHWATER LAKE","53.8","ACRES","LAKE/RESERVOIR/POND","total area of both lakes","-","-","-","Y","Y","N","-"
"NY","2","NY0906-0043","2014","<a href=""JavaScript: newWindow = report305b('NY0906-0043'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0906-0043'); newWindow.focus()"">Map Assessed Water</a>","GOOD","West Creek, Upper, and tribs","RIVER","14.2","MILES","STREAM/CREEK/RIVER","stream and tribs, above Evans Mills","-","-","-","Y","Y","Y","-"
"NY","2","NY1003-0097","2014","<a href=""JavaScript: newWindow = report305b('NY1003-0097'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1003-0097'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Long Pond","FRESHWATER LAKE","345.2","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1104-0205","2014","<a href=""JavaScript: newWindow = report305b('NY1104-0205'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1104-0205'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Friends Lake","FRESHWATER LAKE","449","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY1104-0210","2014","<a href=""JavaScript: newWindow = report305b('NY1104-0210'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1104-0210'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Trout Brook, Lower, and tribs","RIVER","32.2","MILES","STREAM/CREEK/RIVER","stream and tribs from mouth to Olmstedville","-","-","-","Y","Y","Y","-"
"NY","2","NY1006-0025","2014","<a href=""JavaScript: newWindow = report305b('NY1006-0025'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1006-0025'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Mud Lake, Sheltered Lake, more","FRESHWATER LAKE","13","ACRES","LAKE/RESERVOIR/POND","total area of both lakes","-","-","-","Y","Y","N","-"
"NY","2","NY1006-0026","2014","<a href=""JavaScript: newWindow = report305b('NY1006-0026'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1006-0026'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Hidden Lake","FRESHWATER LAKE","20","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY1006-0028","2014","<a href=""JavaScript: newWindow = report305b('NY1006-0028'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1006-0028'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Edgecomb Pond","FRESHWATER LAKE","35.4","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY1006-0031","2014","<a href=""JavaScript: newWindow = report305b('NY1006-0031'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1006-0031'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Wintergreen Lake, North Lake","FRESHWATER LAKE","92.8","ACRES","LAKE/RESERVOIR/POND","total area of both lakes","-","-","-","Y","Y","Y","-"
"NY","2","NY0801-0334","2014","<a href=""JavaScript: newWindow = report305b('NY0801-0334'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0801-0334'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Catspaw Lake","FRESHWATER LAKE","37.3","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY0705-0064","2014","<a href=""JavaScript: newWindow = report305b('NY0705-0064'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0705-0064'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Jennings Pond","FRESHWATER LAKE","31.9","ACRES","LAKE/RESERVOIR/POND","entire pond","-","-","-","Y","Y","N","-"
"NY","2","NY0801-0190","2014","<a href=""JavaScript: newWindow = report305b('NY0801-0190'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0801-0190'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Black River, Middle, Main Stem","RIVER","24.3","MILES","STREAM/CREEK/RIVER","from Black River to Carthage","-","-","-","Y","Y","Y","-"
"NY","2","NY0705-0074","2014","<a href=""JavaScript: newWindow = report305b('NY0705-0074'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0705-0074'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Reeder Creek and tribs","RIVER","7.5","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","N","-"
"NY","2","NY0905-0193","2014","<a href=""JavaScript: newWindow = report305b('NY0905-0193'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0905-0193'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Otter Pond","FRESHWATER LAKE","43.2","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1003-0072","2014","<a href=""JavaScript: newWindow = report305b('NY1003-0072'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1003-0072'); newWindow.focus()"">Map Assessed Water</a>","GOOD","McKenzie Pond","FRESHWATER LAKE","239.9","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY0903-0078","2014","<a href=""JavaScript: newWindow = report305b('NY0903-0078'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0903-0078'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Long Lake","FRESHWATER LAKE","4094","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY0904-0044","2014","<a href=""JavaScript: newWindow = report305b('NY0904-0044'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0904-0044'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Boyd Pond","FRESHWATER LAKE","84.9","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY0904-0051","2014","<a href=""JavaScript: newWindow = report305b('NY0904-0051'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0904-0051'); newWindow.focus()"">Map Assessed Water</a>","GOOD","South Branch Grass River, Low, and tribs","RIVER","106.3","MILES","STREAM/CREEK/RIVER","stream and tribs, from mouth to Newbridge","-","-","-","Y","Y","Y","-"
"NY","2","NY0906-0007","2014","<a href=""JavaScript: newWindow = report305b('NY0906-0007'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0906-0007'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Mud Lake","FRESHWATER LAKE","224.3","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY0906-0021","2014","<a href=""JavaScript: newWindow = report305b('NY0906-0021'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0906-0021'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Indian River, Lower, and minor tribs","RIVER","114.7","MILES","STREAM/CREEK/RIVER","stream and select tribs, from mouth to Rivergate","-","-","-","Y","Y","Y","-"
"NY","2","NY0903-0091","2014","<a href=""JavaScript: newWindow = report305b('NY0903-0091'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0903-0091'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Cold Brook and tribs","RIVER","47.6","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","N","-"
"NY","2","NY0903-0093","2014","<a href=""JavaScript: newWindow = report305b('NY0903-0093'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0903-0093'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Barney Pond","FRESHWATER LAKE","38.5","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY0903-0096","2014","<a href=""JavaScript: newWindow = report305b('NY0903-0096'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0903-0096'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Lilypad Pond, Long Pond","FRESHWATER LAKE","22.7","ACRES","LAKE/RESERVOIR/POND","total area of both lakes","-","-","-","Y","Y","N","-"
"NY","2","NY0801-0376","2014","<a href=""JavaScript: newWindow = report305b('NY0801-0376'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0801-0376'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Fulton Chain Lakes, Fifth thru Seventh L","FRESHWATER LAKE","950.3","ACRES","LAKE/RESERVOIR/POND","total area of all three lakes","-","-","-","Y","Y","N","-"
"NY","2","NY0801-0380","2014","<a href=""JavaScript: newWindow = report305b('NY0801-0380'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0801-0380'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Rock Pond","FRESHWATER LAKE","18.8","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
