"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"HI","9","HI432263","2014","<a href=""JavaScript: newWindow = report305b('HI432263'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Kaihalulu Bay","COASTAL WATERS",".1","MILES","COASTAL","Maui","-","-","-","Y","Y","N","-"
"HI","9","HI432476","2014","<a href=""JavaScript: newWindow = report305b('HI432476'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Wailupe Beach Park","COASTAL WATERS",".1","MILES","COASTAL","Oahu","-","-","-","Y","Y","N","-"
"HI","9","HI432902","2014","<a href=""JavaScript: newWindow = report305b('HI432902'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Honokohau Bay","COASTAL WATERS",".1","MILES","COASTAL","Maui","-","-","-","Y","Y","N","-"
"HI","9","HI434882","2014","<a href=""JavaScript: newWindow = report305b('HI434882'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Lawa'i Kai","COASTAL WATERS",".2","MILES","COASTAL","Kauai","-","-","-","Y","Y","N","-"
"HI","9","HI436267","2014","<a href=""JavaScript: newWindow = report305b('HI436267'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","White Sands Beach Co. Pk. (Magic Sands)","COASTAL WATERS",".1","MILES","COASTAL","Hawaii","-","-","-","Y","Y","Y","-"
"HI","9","HI437024","2014","<a href=""JavaScript: newWindow = report305b('HI437024'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pu'uiki","COASTAL WATERS",".8","MILES","COASTAL","Oahu","-","-","-","Y","Y","N","-"
"HI","9","HI443237","2014","<a href=""JavaScript: newWindow = report305b('HI443237'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pelekunu","COASTAL WATERS",".3","MILES","COASTAL","Molokai","-","-","-","Y","Y","N","-"
"HI","9","HI451176","2014","<a href=""JavaScript: newWindow = report305b('HI451176'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Haleiwa Ali'i","BAYS AND HARBORS",".4","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI454004","2014","<a href=""JavaScript: newWindow = report305b('HI454004'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Po'olau Beach","COASTAL WATERS",".05","MILES","COASTAL","Molokai","-","-","-","Y","Y","N","-"
"HI","9","HIW00118","2014","<a href=""JavaScript: newWindow = report305b('HIW00118'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Paiko Peninsula to Koko Hd","BAYS AND HARBORS",".77","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","N","-"
"HI","9","HIW00120","2014","<a href=""JavaScript: newWindow = report305b('HIW00120'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Port Allen Boat Harbor","BAYS AND HARBORS",".01","SQUARE MILES","BAY/ESTUARY","Kauai","-","-","-","Y","Y","N","-"
"HI","9","HIW00121","2014","<a href=""JavaScript: newWindow = report305b('HIW00121'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Wahiawa Bay","COASTAL WATERS",".03","MILES","COASTAL","Kauai","-","-","-","Y","Y","N","-"
"HI","9","HIW00124","2014","<a href=""JavaScript: newWindow = report305b('HIW00124'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Waianae Boat Harbor","BAYS AND HARBORS",".03","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","N","-"
"HI","9","HIW00125","2014","<a href=""JavaScript: newWindow = report305b('HIW00125'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Ala Wai Boat Harbor (Ala Moana Bridge stn)","BAYS AND HARBORS",".02","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HIW00126","2014","<a href=""JavaScript: newWindow = report305b('HIW00126'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kewalo Basin","BAYS AND HARBORS",".03","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI270737","2014","<a href=""JavaScript: newWindow = report305b('HI270737'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Anahola Beach","COASTAL WATERS","1.2","MILES","COASTAL","Kauai","-","-","-","Y","Y","N","-"
"HI","9","HI273526","2014","<a href=""JavaScript: newWindow = report305b('HI273526'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Mahukona Beach Co. Park","COASTAL WATERS",".1","MILES","COASTAL","Hawaii","-","-","-","Y","Y","N","-"
"HI","9","HI276573","2014","<a href=""JavaScript: newWindow = report305b('HI276573'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Ku'au Bay","COASTAL WATERS",".1","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HI277808","2014","<a href=""JavaScript: newWindow = report305b('HI277808'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Haula Beach","COASTAL WATERS",".1","MILES","COASTAL","Kauai","-","-","-","Y","Y","N","-"
"HI","9","HI278988","2014","<a href=""JavaScript: newWindow = report305b('HI278988'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Wailea Beach Park","COASTAL WATERS",".2","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HI279887","2014","<a href=""JavaScript: newWindow = report305b('HI279887'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Oneloa Beach (Big Beach)","COASTAL WATERS",".7","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HI280286","2014","<a href=""JavaScript: newWindow = report305b('HI280286'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Honolua Bay","COASTAL WATERS",".1","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HI280966","2014","<a href=""JavaScript: newWindow = report305b('HI280966'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Maipalaoa Beach","COASTAL WATERS",".4","MILES","COASTAL","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI287670","2014","<a href=""JavaScript: newWindow = report305b('HI287670'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Hamoa","COASTAL WATERS",".1","MILES","COASTAL","Maui","-","-","-","Y","Y","N","-"
"HI","9","HIW00043","2014","<a href=""JavaScript: newWindow = report305b('HIW00043'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kihei coast - Kulanihakoi","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00074","2014","<a href=""JavaScript: newWindow = report305b('HIW00074'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kihei Coast - Keawakapu","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00072","2014","<a href=""JavaScript: newWindow = report305b('HIW00072'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kihei Coast - Lipoa - South","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00041","2014","<a href=""JavaScript: newWindow = report305b('HIW00041'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kihei Coast - Luana Kai","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00073","2014","<a href=""JavaScript: newWindow = report305b('HIW00073'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kihei coast - Maui Coast","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00042","2014","<a href=""JavaScript: newWindow = report305b('HIW00042'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kihei Coast - Mokulele","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00071","2014","<a href=""JavaScript: newWindow = report305b('HIW00071'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kihei Coast - South Kam II","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00082","2014","<a href=""JavaScript: newWindow = report305b('HIW00082'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Maalaea Boat Harbor","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00123","2014","<a href=""JavaScript: newWindow = report305b('HIW00123'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Mala Wharf - West Maui Coast","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00044","2014","<a href=""JavaScript: newWindow = report305b('HIW00044'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","West Maui Coast - Hanakeana Cove","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00045","2014","<a href=""JavaScript: newWindow = report305b('HIW00045'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","West Maui Coast - Kahana Cove","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00075","2014","<a href=""JavaScript: newWindow = report305b('HIW00075'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","West Maui Coast - Kahana Sunset","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00076","2014","<a href=""JavaScript: newWindow = report305b('HIW00076'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","West Maui Coast - Kahana Village","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00046","2014","<a href=""JavaScript: newWindow = report305b('HIW00046'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","West Maui Coast - Kaopala Bay","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00077","2014","<a href=""JavaScript: newWindow = report305b('HIW00077'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","West Maui Coast - Lokelani","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00078","2014","<a href=""JavaScript: newWindow = report305b('HIW00078'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","West Maui Coast - Napili Bay","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00060","2014","<a href=""JavaScript: newWindow = report305b('HIW00060'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","West Maui Coast - nearshore to 60' from Honolua - Lahaina","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00047","2014","<a href=""JavaScript: newWindow = report305b('HIW00047'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","West Maui Coast-S-Turns (Pohaku)","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00079","2014","<a href=""JavaScript: newWindow = report305b('HIW00079'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","West Maui-Papakea","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00080","2014","<a href=""JavaScript: newWindow = report305b('HIW00080'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Weat Maui-Puamana","COASTAL WATERS","0","MILES","COASTAL","Maui","-","-","-","Y","Y","Y","-"
"HI","9","HIW00050","2014","<a href=""JavaScript: newWindow = report305b('HIW00050'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Ala Wai Canal and Boat Harbor","ESTUARY","0","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HIW00058","2014","<a href=""JavaScript: newWindow = report305b('HIW00058'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Hanauma Bay","BAYS AND HARBORS","0","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HIW00061","2014","<a href=""JavaScript: newWindow = report305b('HIW00061'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Honolulu Harbor & Shore area-Honolulu Waterfront-Aloha Tower","BAYS AND HARBORS","0","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HIW00051","2014","<a href=""JavaScript: newWindow = report305b('HIW00051'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Honolulu Harbor & Shore - Kewalo Basin","BAYS AND HARBORS","0","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HIW00049","2014","<a href=""JavaScript: newWindow = report305b('HIW00049'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Honolulu Harbor-nearshore waters to 30' from 1 mile NW of Ho","BAYS AND HARBORS","0","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HIW00062","2014","<a href=""JavaScript: newWindow = report305b('HIW00062'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kahana Bay-nearshore waters to 30' from Mahie Point to a poi","BAYS AND HARBORS","0","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HIW00054","2014","<a href=""JavaScript: newWindow = report305b('HIW00054'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Kaneohe Bay-nearshore waters at mouths of Kaneohe and Kawa s","BAYS AND HARBORS","0","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI459942","2014","<a href=""JavaScript: newWindow = report305b('HI459942'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Kehena","COASTAL WATERS",".05","MILES","COASTAL","Hawaii","-","-","-","Y","Y","Y","-"
"HI","9","HI462219","2014","<a href=""JavaScript: newWindow = report305b('HI462219'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Papalaua","COASTAL WATERS",".9","MILES","COASTAL","Molokai","-","-","-","Y","Y","Y","-"
"HI","9","HI467413","2014","<a href=""JavaScript: newWindow = report305b('HI467413'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Nanakuli Beach Park","COASTAL WATERS",".4","MILES","COASTAL","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI468251","2014","<a href=""JavaScript: newWindow = report305b('HI468251'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pakala (Makaweli)","COASTAL WATERS","1.6","MILES","COASTAL","Kauai","-","-","-","Y","Y","N","-"
"HI","9","HI470112","2014","<a href=""JavaScript: newWindow = report305b('HI470112'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Miloli'i Beach","COASTAL WATERS",".1","MILES","COASTAL","Hawaii","-","-","-","Y","Y","Y","-"
"HI","9","HI471488","2014","<a href=""JavaScript: newWindow = report305b('HI471488'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Kilauea Pt. Nat. Wildlife Ref.","COASTAL WATERS","1","MILES","COASTAL","Kauai","-","-","-","Y","Y","N","-"
"HI","9","HI472847","2014","<a href=""JavaScript: newWindow = report305b('HI472847'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Laie Bay","ESTUARY","1.8","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI473893","2014","<a href=""JavaScript: newWindow = report305b('HI473893'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Ala Moana Beach (Ewa)","COASTAL WATERS",".8","MILES","COASTAL","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI287930","2014","<a href=""JavaScript: newWindow = report305b('HI287930'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Kepuhi Beach","COASTAL WATERS",".5","MILES","COASTAL","Molokai","-","-","-","Y","Y","N","-"
"HI","9","HI297944","2014","<a href=""JavaScript: newWindow = report305b('HI297944'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Halepalaoa Beach","COASTAL WATERS","2","MILES","COASTAL","Lanai","-","-","-","Y","Y","N","-"
"HI","9","HI301825","2014","<a href=""JavaScript: newWindow = report305b('HI301825'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Papaloa Beach","COASTAL WATERS",".5","MILES","COASTAL","Molokai","-","-","-","Y","Y","N","-"
"HI","9","HI302297","2014","<a href=""JavaScript: newWindow = report305b('HI302297'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Kakaako Waterfront","COASTAL WATERS",".4","MILES","COASTAL","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI304424","2014","<a href=""JavaScript: newWindow = report305b('HI304424'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Kawaiku'i Beach Park","COASTAL WATERS",".1","MILES","COASTAL","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI309544","2014","<a href=""JavaScript: newWindow = report305b('HI309544'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Camp Harold Erdman","COASTAL WATERS",".7","MILES","COASTAL","Oahu","-","-","-","Y","Y","N","-"
"HI","9","HI312049","2014","<a href=""JavaScript: newWindow = report305b('HI312049'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Kawailoa Beach","COASTAL WATERS","3.9","MILES","COASTAL","Oahu","-","-","-","Y","Y","N","-"
"HI","9","HI315019","2014","<a href=""JavaScript: newWindow = report305b('HI315019'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Hilo Bay (Canoe Beach)","BAYS AND HARBORS",".25","SQUARE MILES","BAY/ESTUARY","Lanai","-","-","-","Y","Y","Y","-"
"HI","9","HI315174","2014","<a href=""JavaScript: newWindow = report305b('HI315174'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Honokohau Beach","COASTAL WATERS",".9","MILES","COASTAL","Hawaii","-","-","-","Y","Y","Y","-"
"HI","9","HI316864","2014","<a href=""JavaScript: newWindow = report305b('HI316864'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Pohoiki Beach","COASTAL WATERS",".2","MILES","COASTAL","Hawaii","-","-","-","Y","Y","Y","-"
"HI","9","HI319095","2014","<a href=""JavaScript: newWindow = report305b('HI319095'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Ewa Beach Park","COASTAL WATERS",".1","MILES","COASTAL","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI320616","2014","<a href=""JavaScript: newWindow = report305b('HI320616'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Pine Trees","COASTAL WATERS",".2","MILES","COASTAL","Hawaii","-","-","-","Y","Y","Y","-"
"HI","9","HI326172","2014","<a href=""JavaScript: newWindow = report305b('HI326172'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Anaeho'omalu Bay","BAYS AND HARBORS",".23","SQUARE MILES","BAY/ESTUARY","Hawaii","-","-","-","Y","Y","Y","-"
"HI","9","HI327989","2014","<a href=""JavaScript: newWindow = report305b('HI327989'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Kaluhika'a Beach","COASTAL WATERS",".2","MILES","COASTAL","Hawaii","-","-","-","Y","Y","N","-"
"HI","9","HI329454","2014","<a href=""JavaScript: newWindow = report305b('HI329454'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Wawamalu Beach Park","COASTAL WATERS",".3","MILES","COASTAL","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HI329518","2014","<a href=""JavaScript: newWindow = report305b('HI329518'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Sandy Beach","COASTAL WATERS",".1","MILES","COASTAL","Molokai","-","-","-","Y","Y","N","-"
"HI","9","HIW00127","2014","<a href=""JavaScript: newWindow = report305b('HIW00127'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Hale'iwa Boat Harbor","BAYS AND HARBORS",".04","SQUARE MILES","BAY/ESTUARY","Oahu","-","-","-","Y","Y","N","-"
"HI","9","HIW00128","2014","<a href=""JavaScript: newWindow = report305b('HIW00128'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Waimea Bay","COASTAL WATERS",".37","MILES","COASTAL","Oahu","-","-","-","Y","Y","Y","-"
"HI","9","HIW00129","2014","<a href=""JavaScript: newWindow = report305b('HIW00129'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Ocean Pointe C","COASTAL WATERS",".28","MILES","COASTAL","Oahu","-","-","-","Y","Y","Y","-"
